Order ID,Customer ID,Order Date,Category,Product Name,Unit Price (GBP),Quantity,Discount %,Region,Channel,Customer Segment,Payment Method,Review Rating,Returned,Previous Orders
101413,5225,2025-10-05,Bedding,Cushion Cover,52.47,1,5,Midlands,In-Store,VIP,Gift Card,4.5,No,1
101335,5480,2025-02-09,Decor,Wall Mirror,20.15,1,25,South East,In-Store,Returning,Card,3.5,No,2
101894,5639,2025-07-22,Kitchen,Chopping Board,52.37,2,0,North West,Online,New,Card,5.0,No,4
100611,5750,2025-08-22,Kitchen,Kettle,48.05,4,0,South East,Online,New,Card,4.3,No,3
101214,5780,2025-02-12,Kitchen,Chopping Board,34.47,3,15,Midlands,Online,Returning,PayPal,3.9,No,2
100859,5602,2025-06-27,Kitchen,Chopping Board,58.51,2,0,South West,In-Store,VIP,PayPal,5.0,No,2
100059,5669,2025-01-01,Kitchen,Cast Iron Pan,86.04,1,0,South East,Online,Returning,PayPal,2.6,No,9
100741,5735,2025-11-22,Storage,Shoe Rack,67.07,2,0,Wales,Online,New,Gift Card,3.0,No,4
100326,5207,2025-05-28,Kitchen,Cast Iron Pan,42.56,2,20,North East,Online,New,Card,4.2,Yes,2
101391,5275,2025-02-20,Decor,Wall Mirror,36.98,1,0,South West,Online,Returning,Card,,No,5
100962,5367,2026-02-09,Storage,Shoe Rack,62.63,1,0,Wales,Online,New,PayPal,3.3,No,1
100518,5059,2025-11-11,Storage,Wall Shelf Unit,22.46,4,0,North West,Online,Returning,Klarna,2.4,No,4
100825,5560,2025-06-20,Lighting,Desk Lamp,73.58,1,25,Midlands,Online,New,Card,3.1,No,0
100752,5133,2025-08-20,Decor,Wall Mirror,63.5,4,0,South West,Online,New,Klarna,3.5,No,6
100368,5284,2025-10-16,Kitchen,Kettle,36.68,3,0,South West,Online,Returning,Klarna,4.5,No,2
101052,5328,2025-12-06,Bedding,Wool Throw,43.63,4,0,Scotland,Online,New,Card,4.2,No,3
100351,5479,2025-10-25,Bedding,Cushion Cover,56.69,1,0,Scotland,In-Store,VIP,PayPal,4.8,No,1
101433,5154,2025-01-17,Bedding,Linen Duvet Set,49.42,1,5,North East,Online,Returning,Klarna,5.0,No,4
101658,5786,2025-01-09,Furniture,Oak Bookshelf,37.7,1,0,London,Online,New,Card,5.0,No,3
101157,5108,2025-01-26,Bedding,Mattress Topper,29.69,2,0,London,Online,Returning,Klarna,5.0,Yes,3
101954,5418,2026-03-21,Furniture,Accent Chair,37.74,2,5,Wales,In-Store,Returning,Card,4.2,No,5
100719,5212,2026-01-22,kitchen,Kettle,63.62,4,20,North West,In-Store,New,Card,4.8,No,2
102194,5196,2025-01-31,Bedding,Cushion Cover,49.28,2,25,South West,In-Store,New,Card,4.4,No,5
100230,5159,2025-05-04,Decor,Wall Mirror,34.71,4,15,North West,In-Store,VIP,Card,4.1,No,6
102034,5610,2025-05-01,Decor,Wall Mirror,23.3,2,5,North West,Online,New,Klarna,4.2,No,0
100468,5536,2026-03-16,Kitchen,Cast Iron Pan,61.19,1,0,,Online,New,PayPal,3.8,No,6
101152,5454,2026-03-04,Kitchen,Knife Block,93.41,4,0,Wales,Online,Returning,PayPal,4.7,Yes,4
102199,5513,2025-02-01,Kitchen,Knife Block,50.65,4,5,South East,Online,Returning,Card,4.3,No,3
101464,5045,2026-03-14,Bedding,Linen Duvet Set,37.8,4,0,Midlands,Online,Returning,Card,4.5,No,2
100118,5125,2025-07-18,decor,Wall Mirror,39.51,2,10,South West,In-Store,Returning,Card,3.5,No,5
101037,5812,2025-06-15,Storage,Wall Shelf Unit,65.64,1,0,Wales,In-Store,Returning,PayPal,4.1,No,4
100931,5483,2025-06-13,Furniture,Console Table,51.2,3,5,North West,In-Store,VIP,Card,4.4,No,2
101770,5177,2025-10-09,Kitchen,Ceramic Mug Set,68.86,1,0,London,Online,Returning,Gift Card,2.8,No,2
101232,5660,2025-12-17,Bedding,Wool Throw,92.75,3,0,Midlands,Online,VIP,Card,3.5,No,4
102171,5018,2025-09-12,Lighting,Floor Lamp,40.44,2,0,North West,In-Store,Returning,PayPal,2.5,No,0
100399,5252,2026-03-17,Storage,Shoe Rack,39.86,1,0,Wales,In-Store,Returning,Card,3.9,No,4
100922,5515,2026-03-31,Lighting,Pendant Light,41.69,1,0,Midlands,Online,New,Card,4.4,Yes,2
100984,5583,2025-01-27,Kitchen,Cast Iron Pan,88.01,2,25,South West,Online,New,Card,5.0,No,3
101831,5319,2025-09-04,Bedding,Linen Duvet Set,48.62,4,20,Wales,Online,Returning,Card,2.8,No,2
100071,5716,2025-05-26,Bedding,Linen Duvet Set,48.43,1,15,Scotland,In-Store,Returning,Klarna,3.9,No,4
101159,5345,2025-03-27,Bedding,Wool Throw,18.17,1,10,South West,Online,VIP,Card,3.6,No,3
100563,5443,2025-06-15,Kitchen,Kettle,25.5,1,0,Scotland,Online,Returning,Card,5.0,No,4
100507,5477,2025-11-18,Storage,Laundry Basket,27.86,3,15,Wales,In-Store,New,PayPal,4.2,No,5
100010,5084,2025-03-04,Kitchen,Knife Block,22.05,1,5,South East,In-Store,New,Card,3.5,No,2
100952,5274,2025-04-13,Bedding,Pillow Pair,49.81,1,5,Midlands,In-Store,New,PayPal,5.0,No,2
100128,5688,2025-03-18,Kitchen,Kettle,33.33,1,5,North West,Online,Returning,Card,3.5,No,6
101517,5434,2025-06-09,Decor,Framed Print,34.79,4,5,London,In-Store,Returning,Card,4.2,No,3
100285,5397,2025-06-06,Decor,Ceramic Vase,45.41,1,0,South West,Online,New,Card,3.7,No,2
100448,5860,2025-12-24,Decor,Woven Basket,41.9,1,0,North West,Online,Returning,Klarna,4.6,No,5
101680,5463,2025-01-20,Furniture,Coffee Table,71.58,2,0,South East,Online,New,Gift Card,4.3,Yes,1
100948,5120,2026-01-16,Decor,Ceramic Vase,65.88,1,10,London,In-Store,New,Klarna,4.4,No,1
100126,5508,2026-01-10,Storage,Storage Ottoman,106.8,1,10,North East,Online,New,Card,4.1,No,4
101228,5886,2026-02-07,Storage,Laundry Basket,76.61,4,0,London,Online,New,Klarna,3.5,No,2
101343,5107,2025-02-08,Storage,Wall Shelf Unit,58.66,4,0,South East,Online,New,Card,3.3,No,2
101963,5128,2025-09-14,Storage,Drawer Organiser,40.95,2,0,Wales,In-Store,Returning,Klarna,4.0,No,3
100700,5085,2025-04-02,Furniture,Oak Bookshelf,81.82,4,0,North East,In-Store,New,Card,3.7,No,1
101681,5848,2026-01-29,Decor,Framed Print,21.33,2,0,North East,Online,New,Klarna,3.7,Yes,1
100038,5744,2025-05-04,Lighting,Table Lamp,65.34,1,0,North West,Online,New,Klarna,4.3,No,2
100489,5688,2025-10-18,Lighting,Floor Lamp,26.76,2,0,North East,Online,Returning,Klarna,4.7,Yes,5
100831,5221,2025-11-30,Decor,Wall Mirror,44.51,2,0,South East,Online,VIP,Card,5.0,No,3
100514,5734,2025-08-25,Kitchen,Kettle,36.83,3,0,North East,Online,New,Card,3.9,No,0
101783,5021,2025-11-02,Bedding,Mattress Topper,54.38,4,10,South East,Online,Returning,Card,4.4,No,3
102125,5670,2026-03-18,Kitchen,Ceramic Mug Set,76.13,1,5,South East,Online,New,Card,4.2,No,1
100109,5424,2025-05-21,Bedding,Wool Throw,32.2,4,5,North East,Online,New,Card,3.6,No,1
100431,5075,2026-03-02,Kitchen,Knife Block,41.18,1,15,Midlands,Online,New,Card,4.3,No,3
100824,5585,2025-04-01,Bedding,Mattress Topper,43.69,1,5,Scotland,In-Store,Returning,Card,4.3,No,1
102115,5667,2025-12-09,Kitchen,Ceramic Mug Set,40.5,1,0,North West,Online,VIP,Card,4.1,No,8
100469,5163,2025-02-04,bedding,Mattress Topper,20.23,2,0,North West,Online,Returning,PayPal,3.4,No,3
101096,5072,2025-12-29,Storage,Laundry Basket,75.02,2,0,South East,In-Store,New,Card,4.4,No,3
101297,5236,2025-02-16,Decor,Woven Basket,20.92,4,0,,Online,New,Klarna,5.0,No,1
101582,5194,2025-04-14,Decor,Candle Set,75.6,4,0,South West,Online,New,Card,5.0,No,1
101085,5180,2025-07-08,Kitchen,Cast Iron Pan,49.44,1,0,Wales,Online,Returning,Card,3.7,No,3
102150,5768,2025-06-10,Decor,Candle Set,67.31,1,0,Wales,In-Store,VIP,Klarna,3.8,No,3
100300,5019,2026-02-27,Furniture,Accent Chair,49.13,1,0,Scotland,Online,New,PayPal,4.3,No,3
100189,5214,2026-03-11,Decor,Wall Mirror,18.53,3,0,Wales,Online,New,Card,4.0,No,4
100702,5554,2025-12-31,Storage,Shoe Rack,41.52,1,10,North East,In-Store,VIP,Card,3.3,Yes,2
102078,5396,2025-12-14,Storage,Drawer Organiser,34.53,4,0,North West,In-Store,Returning,Card,3.3,No,3
100021,5450,2026-03-07,Lighting,Pendant Light,56.29,2,5,North East,Online,New,PayPal,4.2,No,4
102068,5816,2026-02-27,Decor,Ceramic Vase,25.89,3,0,North East,In-Store,New,Klarna,4.3,No,0
101880,5090,2025-12-14,Furniture,Accent Chair,48.65,2,15,North East,Online,Returning,Card,4.8,No,1
100653,5182,2025-02-21,Decor,Candle Set,88.63,4,0,Midlands,Online,New,Card,3.5,No,4
101845,5668,2025-07-08,Furniture,Console Table,48.77,3,10,South East,Online,New,Card,2.7,No,4
100387,5060,2025-06-18,Lighting,Table Lamp,60.31,4,5,Wales,Online,Returning,PayPal,4.4,No,5
100921,5785,2025-10-11,Kitchen,Kettle,56.01,1,0,South East,Online,Returning,Card,3.9,No,5
100893,5470,2025-11-24,Storage,Wall Shelf Unit,52.7,1,0,Wales,In-Store,Returning,Card,4.0,Yes,4
101209,5256,2025-10-27,Bedding,Cushion Cover,37.11,1,15,Scotland,Online,Returning,Card,4.6,No,3
100667,5452,2025-05-24,Furniture,Bar Stool,23.03,1,0,South East,Online,Returning,Card,4.7,No,6
100848,5046,2025-12-13,Bedding,Mattress Topper,30.5,1,0,Midlands,In-Store,New,Card,4.3,No,6
101204,5685,2026-03-24,Storage,Laundry Basket,62.82,2,0,Scotland,Online,New,Klarna,4.6,No,4
100579,5804,2025-06-26,Lighting,Fairy Lights,44.75,2,0,North East,Online,New,Klarna,4.7,No,5
101494,5299,2025-05-29,Bedding,Cushion Cover,22.01,4,0,South East,Online,VIP,Klarna,2.5,No,0
101117,5896,2025-10-15,Decor,Wall Mirror,59.65,1,10,South East,Online,VIP,Card,5.0,No,2
101962,5889,2025-06-28,Lighting,Floor Lamp,26.19,2,0,London,Online,Returning,Card,4.0,No,6
100463,5673,2025-03-10,Furniture,Oak Bookshelf,24.94,2,0,Scotland,Online,Returning,Card,4.5,No,4
101616,5155,2025-02-02,Furniture,Console Table,42.37,1,0,North East,Online,New,Card,2.9,No,1
100191,5615,2025-07-26,Bedding,Linen Duvet Set,48.15,1,15,Midlands,In-Store,Returning,Klarna,5.0,Yes,2
101140,5485,2026-01-30,Bedding,Mattress Topper,66.95,1,0,London,In-Store,New,Card,4.7,No,3
101480,5374,2025-11-30,Kitchen,Kettle,18.24,4,0,London,Online,New,Card,2.6,No,3
100929,5376,2025-08-18,Decor,Woven Basket,37.95,4,0,Scotland,Online,Returning,Card,3.7,No,4
100362,5801,2025-06-13,Bedding,Mattress Topper,49.67,1,0,London,In-Store,New,Klarna,4.0,No,1
101566,5409,2025-07-05,Decor,Wall Mirror,49.54,4,0,Midlands,Online,Returning,Klarna,3.1,No,4
100557,5662,2026-02-07,Storage,Laundry Basket,37.42,3,0,Midlands,In-Store,VIP,Card,4.8,No,7
101692,5800,2026-02-26,bedding,Mattress Topper,41.14,3,0,Scotland,Online,Returning,Gift Card,4.3,Yes,4
100143,5248,2025-09-06,Decor,Woven Basket,32.43,2,0,Scotland,Online,Returning,Card,4.6,Yes,1
101363,5315,2025-07-11,Storage,Wall Shelf Unit,170.36,1,0,Scotland,Online,Returning,Card,2.9,No,6
101428,5812,2025-04-18,Bedding,Cushion Cover,23.77,2,0,Wales,Online,Returning,Klarna,5.0,No,6
101916,5465,2025-08-05,Lighting,Pendant Light,17.4,4,0,North East,In-Store,VIP,PayPal,5.0,No,2
100839,5013,2025-05-09,Kitchen,Kettle,89.43,2,0,South East,Online,New,Card,3.8,No,3
101348,5630,2026-02-06,Storage,Wall Shelf Unit,27.14,1,5,South West,Online,New,Card,5.0,Yes,1
101957,5475,2025-11-18,Storage,Shoe Rack,27.01,3,0,South East,Online,Returning,Card,3.9,No,4
101121,5012,2025-02-08,Kitchen,Cast Iron Pan,24.71,1,0,South East,Online,Returning,Card,3.9,No,4
100805,5664,2025-11-17,Kitchen,Knife Block,51.63,1,0,Midlands,Online,Returning,PayPal,4.2,Yes,3
100186,5401,2026-02-03,Decor,Woven Basket,56.03,2,0,North East,Online,New,PayPal,4.2,No,5
100766,5702,2025-09-27,Bedding,Cushion Cover,34.91,2,0,London,Online,VIP,Card,5.0,No,3
101581,5266,2025-01-26,Kitchen,Chopping Board,40.87,4,0,Scotland,Online,New,PayPal,3.4,No,1
100161,5896,2025-10-23,Decor,Ceramic Vase,83.09,2,0,Midlands,Online,Returning,PayPal,4.2,No,3
101445,5125,2026-03-13,Kitchen,Ceramic Mug Set,32.73,1,15,Wales,In-Store,VIP,Klarna,4.6,No,3
100569,5578,2025-08-06,Decor,Candle Set,43.89,2,0,Wales,Online,Returning,PayPal,4.4,No,2
102123,5524,2025-07-30,Bedding,Mattress Topper,38.16,4,20,South East,Online,Returning,Klarna,3.8,No,3
100542,5049,2025-02-14,Decor,Wall Mirror,56.81,1,0,South West,Online,VIP,Card,4.7,No,4
102061,5804,2025-04-13,Storage,Shoe Rack,43.29,2,20,Wales,Online,VIP,PayPal,5.0,No,1
100264,5832,2025-09-24,Bedding,Wool Throw,51.96,1,20,Midlands,Online,Returning,Card,3.8,No,3
100369,5019,2025-06-22,Bedding,Mattress Topper,68.99,2,5,South East,Online,New,Card,4.6,No,2
100596,5721,2026-02-21,Bedding,Pillow Pair,40.87,3,5,South West,In-Store,New,Card,2.4,No,8
100580,5091,2025-01-21,Kitchen,Chopping Board,59.52,4,10,South West,In-Store,New,PayPal,2.2,No,1
102039,5889,2025-12-12,Bedding,Linen Duvet Set,44.84,3,0,North East,In-Store,Returning,Card,4.6,No,1
100148,5210,2025-12-09,Decor,Wall Mirror,61.46,4,0,Midlands,In-Store,Returning,Card,5.0,No,3
101540,5558,2026-01-14,Furniture,Accent Chair,26.75,3,0,London,In-Store,New,Card,4.1,No,6
101309,5373,2025-01-27,Decor,Ceramic Vase,43.59,1,5,Wales,Online,VIP,Card,3.1,No,2
100638,5267,2026-02-14,Lighting,Pendant Light,31.8,2,0,South East,Online,VIP,Gift Card,5.0,No,4
101398,5588,2025-09-10,Storage,Drawer Organiser,32.06,1,0,South East,In-Store,New,PayPal,4.9,No,3
100442,5270,2025-08-14,Decor,Framed Print,61.58,2,0,North East,Online,Returning,Card,5.0,No,2
100359,5081,2025-01-15,Furniture,Coffee Table,83.11,4,0,Wales,Online,VIP,Card,4.7,No,4
101247,5773,2025-05-26,Bedding,Pillow Pair,26.11,1,0,Midlands,Online,New,Klarna,4.6,No,2
101234,5674,2025-06-03,Lighting,Pendant Light,24.48,1,0,South West,Online,Returning,Card,4.2,No,4
102005,5718,2025-05-15,Decor,Candle Set,44.22,2,10,London,Online,New,Card,4.0,No,0
102113,5822,2025-06-08,Lighting,Table Lamp,50.58,2,0,Midlands,Online,Returning,Klarna,,No,4
100770,5338,2025-10-18,Kitchen,Kettle,28.58,2,10,South East,Online,New,Card,3.4,No,4
101139,5669,2026-01-26,Lighting,Fairy Lights,28.74,3,0,Scotland,Online,Returning,Card,5.0,No,4
101422,5895,2025-04-12,Lighting,Table Lamp,27.59,1,10,North West,In-Store,Returning,Card,3.6,No,7
102035,5887,2025-04-28,Kitchen,Ceramic Mug Set,26.94,2,0,South West,Online,New,Card,4.7,No,3
100833,5407,2025-09-14,Lighting,Floor Lamp,79.25,3,0,South West,Online,Returning,PayPal,3.9,No,1
101609,5212,2025-08-25,Storage,Storage Ottoman,78.09,1,5,Scotland,Online,New,Card,,No,2
101503,5206,2025-04-24,Bedding  ,Linen Duvet Set,32.74,4,20,Midlands,Online,New,Card,5.0,No,2
102030,5308,2025-01-07,Lighting,Fairy Lights,35.7,1,20,London,Online,Returning,PayPal,3.9,No,5
102176,5686,2025-09-23,Kitchen,Ceramic Mug Set,37.39,2,10,London,Online,VIP,Card,4.6,No,5
100471,5664,2025-12-27,Bedding,Cushion Cover,67.95,1,0,Scotland,Online,VIP,Card,4.7,No,2
101154,5818,2025-11-28,Lighting,Pendant Light,31.62,2,5,Midlands,Online,Returning,Card,3.5,No,8
102190,5527,2025-09-30,Bedding,Cushion Cover,64.47,4,0,Midlands,In-Store,New,Card,5.0,No,6
100604,5121,2025-01-29,Bedding,Pillow Pair,52.16,2,0,London,Online,New,Card,4.6,No,3
100187,5149,2026-03-10,Storage,Laundry Basket,52.11,4,0,Wales,In-Store,Returning,Card,2.9,Yes,3
101743,5410,2026-02-27,Kitchen,Chopping Board,56.85,2,20,South West,In-Store,New,Card,3.9,No,5
102135,5396,2026-02-22,Decor,Ceramic Vase,41.05,1,0,Wales,Online,Returning,Card,4.3,No,4
100993,5177,2025-11-02,Bedding,Linen Duvet Set,39.23,4,5,Wales,Online,VIP,Card,3.8,No,3
102148,5842,2025-03-11,Storage,Storage Ottoman,14.9,2,0,Wales,Online,New,PayPal,4.1,No,5
101043,5373,2026-02-13,Storage,Laundry Basket,25.38,2,0,Scotland,Online,New,Gift Card,1.9,No,1
100857,5220,2026-01-01,Bedding,Cushion Cover,47.15,1,15,North East,In-Store,New,Card,4.0,No,1
100144,5367,2025-12-02,Lighting,Floor Lamp,17.51,4,10,North East,In-Store,VIP,Klarna,4.6,No,4
100639,5713,2025-04-09,Furniture,Accent Chair,29.22,2,25,Midlands,Online,Returning,PayPal,4.9,No,1
101624,5014,2025-03-23,Kitchen,Cast Iron Pan,35.4,2,10,Midlands,Online,New,Gift Card,1.9,No,2
102196,5734,2025-08-22,Furniture,Accent Chair,53.4,1,25,London,Online,VIP,Card,5.0,No,2
100472,5723,2026-01-25,Furniture,Oak Bookshelf,51.76,1,0,South East,Online,New,Gift Card,3.8,No,3
100413,5251,2025-03-24,Furniture,Console Table,33.75,3,0,Wales,Online,Returning,Card,3.7,No,5
101998,5894,2025-02-26,Storage,Laundry Basket,33.03,2,5,South East,In-Store,New,PayPal,2.6,No,3
100756,5394,2026-03-29,Lighting,Table Lamp,33.31,1,0,Wales,In-Store,New,Card,4.4,No,3
101133,5714,2025-04-23,Kitchen,Ceramic Mug Set,18.33,2,0,North West,Online,New,PayPal,3.5,No,1
101688,5367,2025-03-22,Decor,Framed Print,38.54,2,10,Wales,Online,New,Card,4.9,Yes,3
100037,5772,2025-04-24,Kitchen,Cast Iron Pan,55.2,1,0,London,Online,New,Klarna,3.9,No,2
101168,5358,2025-05-11,Bedding  ,Linen Duvet Set,37.29,1,0,Midlands,In-Store,Returning,Card,5.0,No,1
101039,5393,2026-02-06,Lighting,Table Lamp,25.29,1,0,Midlands,In-Store,New,PayPal,3.9,No,6
101684,5716,2025-07-26,Furniture,Accent Chair,69.14,1,0,London,Online,Returning,PayPal,,No,6
102028,5855,2025-10-06,Kitchen,Ceramic Mug Set,62.87,2,0,Wales,In-Store,Returning,Card,5.0,No,3
101778,5146,2026-03-26,Kitchen,Cast Iron Pan,38.34,3,0,South East,Online,New,Card,3.8,No,3
100716,5719,2025-07-19,Kitchen,Kettle,33.44,2,15,Midlands,In-Store,VIP,PayPal,3.9,No,3
102188,5232,2025-01-27,Kitchen,Cast Iron Pan,33.18,2,0,London,In-Store,VIP,PayPal,4.4,Yes,2
101334,5726,2026-03-27,Kitchen,Chopping Board,44.64,1,15,Wales,Online,VIP,PayPal,,No,1
101313,5701,2025-02-28,storage,Shoe Rack,46.76,2,0,North East,Online,Returning,Card,3.3,No,6
100841,5260,2025-06-29,Furniture,Accent Chair,55.16,1,15,North East,Online,New,Klarna,3.2,No,4
101822,5688,2025-01-22,Kitchen,Knife Block,42.77,1,20,Wales,Online,Returning,Card,2.8,Yes,5
100401,5898,2026-01-28,Furniture,Coffee Table,35.89,3,5,Midlands,Online,New,Gift Card,3.9,No,2
101550,5004,2026-02-17,Kitchen,Ceramic Mug Set,32.63,3,0,South West,Online,New,Card,3.4,No,5
100152,5253,2025-12-08,Storage,Laundry Basket,41.49,1,0,South West,Online,Returning,Klarna,4.8,No,4
101079,5375,2026-03-28,Lighting,Pendant Light,49.89,1,0,Scotland,Online,New,Klarna,4.3,No,8
101003,5502,2025-12-17,Storage,Laundry Basket,52.59,3,0,South East,In-Store,New,PayPal,5.0,No,2
101840,5497,2025-06-20,Decor,Framed Print,26.7,2,10,Midlands,Online,Returning,Gift Card,,No,2
100718,5442,2026-03-07,Storage,Shoe Rack,53.97,2,0,North East,Online,New,Card,4.6,No,5
101353,5446,2026-03-04,Lighting,Floor Lamp,54.78,3,5,Scotland,Online,New,PayPal,4.7,No,3
100147,5031,2025-05-29,Storage,Shoe Rack,36.65,1,10,Midlands,In-Store,Returning,Card,5.0,No,3
100540,5019,2025-06-06,Bedding,Wool Throw,77.59,1,0,London,Online,New,Card,3.4,No,4
100675,5559,2025-06-24,Kitchen,Ceramic Mug Set,17.8,1,0,Midlands,Online,Returning,PayPal,5.0,No,4
101172,5567,2025-04-19,Kitchen,Cast Iron Pan,27.73,1,0,Midlands,In-Store,New,PayPal,4.5,No,1
101059,5382,2025-09-14,Bedding,Wool Throw,43.07,3,15,North West,In-Store,New,Card,5.0,No,0
101948,5825,2026-01-25,Decor,Ceramic Vase,56.97,4,0,Scotland,Online,Returning,Gift Card,4.6,No,3
101855,5096,2025-01-03,Decor,Framed Print,19.79,3,0,South East,Online,Returning,Card,4.7,No,6
102144,5549,2025-04-28,Lighting,Table Lamp,51.36,1,5,Scotland,In-Store,Returning,Gift Card,5.0,No,6
102127,5276,2026-01-22,Kitchen,Chopping Board,45.1,1,0,South East,In-Store,VIP,PayPal,3.9,No,3
100998,5324,2026-01-05,Kitchen,Kettle,34.48,4,0,Midlands,Online,Returning,PayPal,5.0,No,2
100743,5571,2025-12-14,Decor,Framed Print,40.7,3,0,South East,Online,VIP,Klarna,4.0,No,4
101304,5806,2025-04-02,Bedding,Pillow Pair,38.79,1,0,Scotland,Online,New,Card,4.7,No,4
102090,5017,2025-05-21,Bedding,Cushion Cover,31.25,2,0,Midlands,Online,Returning,Card,4.8,No,4
100730,5592,2025-10-25,Decor,Ceramic Vase,34.59,2,5,South East,In-Store,New,Card,3.7,No,2
100112,5702,2025-01-31,Kitchen,Cast Iron Pan,59.87,2,0,South West,Online,Returning,Klarna,3.6,No,6
102076,5367,2025-12-19,Kitchen,Cast Iron Pan,12.31,1,0,South East,Online,Returning,Gift Card,2.9,No,4
100422,5624,2025-06-28,Storage,Drawer Organiser,61.26,2,0,North East,Online,New,Gift Card,5.0,No,2
100345,5814,2026-01-02,Bedding,Cushion Cover,43.75,3,10,Scotland,Online,VIP,Card,4.5,No,1
101333,5382,2025-01-28,Furniture,Console Table,46.52,2,5,Midlands,Online,New,Card,4.2,No,5
100821,5021,2025-06-09,Furniture,Oak Bookshelf,35.57,1,25,Scotland,Online,Returning,Card,3.7,No,0
101927,5323,2025-01-21,Bedding,Mattress Topper,66.35,2,15,Scotland,In-Store,New,Card,2.9,No,2
101029,5508,2025-12-02,Bedding,Cushion Cover,44.58,1,0,North West,Online,Returning,Card,3.6,No,2
101498,5702,2025-07-07,Kitchen,Kettle,82.7,1,15,South West,Online,Returning,PayPal,2.7,No,3
100977,5085,2025-10-07,Storage,Drawer Organiser,36.45,1,5,South East,In-Store,Returning,Card,4.0,No,3
100142,5193,2025-06-29,Kitchen,Kettle,56.29,2,0,London,Online,VIP,PayPal,3.7,No,2
101603,5743,2026-01-02,Lighting,Fairy Lights,43.19,1,5,South East,In-Store,New,Card,5.0,No,3
100906,5638,2025-05-18,Bedding,Cushion Cover,39.18,3,5,Scotland,In-Store,New,PayPal,2.5,No,3
102096,5700,2026-03-29,Furniture,Accent Chair,52.22,1,10,Midlands,Online,New,PayPal,2.7,No,2
100464,5377,2025-08-14,Lighting,Pendant Light,23.79,3,25,North West,Online,VIP,Card,1.8,No,4
101826,5811,2025-03-05,Storage,Storage Ottoman,75.7,2,5,Scotland,Online,New,Card,4.9,No,2
102017,5372,2025-08-11,Bedding,Mattress Topper,27.04,3,0,Midlands,Online,Returning,PayPal,1.6,Yes,5
102097,5845,2025-07-22,Furniture,Bar Stool,38.63,1,0,South East,Online,New,PayPal,5.0,No,1
102124,5549,2025-05-01,Kitchen,Ceramic Mug Set,53.81,3,0,Scotland,Online,New,Card,4.6,No,4
101940,5186,2025-08-18,Decor,Framed Print,52.75,2,0,North West,In-Store,VIP,Klarna,3.7,No,3
100441,5875,2025-04-19,Decor,Framed Print,36.6,1,0,South West,In-Store,New,Gift Card,5.0,Yes,5
100340,5857,2025-08-13,Bedding,Pillow Pair,39.37,2,15,Midlands,In-Store,Returning,Card,4.1,Yes,2
100221,5114,2025-04-28,Kitchen,Chopping Board,85.53,3,0,London,In-Store,VIP,Card,3.9,No,6
100763,5854,2026-03-19,Kitchen,Chopping Board,34.96,4,0,Scotland,Online,Returning,Card,3.8,No,4
100416,5609,2025-11-01,Furniture,Accent Chair,73.93,3,0,Midlands,Online,New,Gift Card,4.8,No,5
101045,5638,2025-11-28,Kitchen,Chopping Board,47.18,2,15,Scotland,In-Store,VIP,Card,4.8,No,7
100669,5827,2026-01-27,Storage  ,Drawer Organiser,33.25,2,0,North West,Online,New,Card,1.6,No,2
101173,5352,2025-05-21,Storage,Laundry Basket,62.16,1,0,North East,In-Store,New,PayPal,3.7,No,3
100605,5743,2025-03-20,Kitchen,Chopping Board,20.37,2,10,Wales,Online,New,Klarna,3.4,No,1
101201,5791,2026-01-06,Kitchen,Cast Iron Pan,21.84,1,5,North East,Online,Returning,Klarna,4.4,No,5
100692,5715,2025-09-16,Storage,Shoe Rack,29.07,3,0,North East,In-Store,New,Klarna,4.1,No,4
102104,5116,2025-01-16,Lighting,Pendant Light,17.38,3,15,London,In-Store,Returning,PayPal,4.7,No,4
100095,5808,2025-11-22,Lighting,Pendant Light,31.99,1,0,Midlands,Online,Returning,PayPal,4.2,No,3
101178,5172,2025-09-23,Storage,Drawer Organiser,44.03,2,0,London,In-Store,Returning,Klarna,3.5,No,6
100880,5567,2025-07-23,Lighting,Table Lamp,50.72,2,0,Scotland,Online,Returning,Card,4.0,No,4
